design,method,method_label,wrong_order,rho,seed,ate_error,cf_rmse,cf_inconsistency,source
design_ii,ot,OT,False,0.7,19,0.11125391799666376,0.6386007508855605,0.2597411233187867,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,0,0.07503886803683314,0.9661317646107281,0.5230434540078748,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,1,0.08800708092857071,0.9346140629088276,0.42578880523048146,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,2,0.04821530539581311,0.940618867222653,0.5311796959919727,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,3,0.10456720013099746,0.7978088388435512,0.3812881486310672,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,4,0.14338008167581806,0.9212826010966327,0.4414500487721559,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,5,0.1957103867424401,0.9373476909070598,0.4618848947090053,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,6,0.06345073047696852,0.8918671601310818,0.37310532815972924,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,7,0.1559897398979899,0.8746288867690494,0.4433062005381258,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,8,0.053889706638346024,0.8870094442067531,0.37689606406609494,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,9,0.033151121628950904,0.8641832673490459,0.4262562711275324,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,10,0.21527474465661334,0.9810401584223666,0.49831573321428585,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,11,0.06740492298357745,0.8287924866049543,0.40657500496413157,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,12,0.0750562901249997,0.9051046279060156,0.42323686504280944,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,13,0.1600179149919631,0.9483828839644036,0.4540783066800959,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,14,0.11888646777956945,0.8511294468439612,0.37672814697773677,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,15,0.10971515867113948,0.921809121649364,0.4749059154466633,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,16,0.138155017884591,0.8912386036491976,0.42327769602292753,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,17,0.07305217870941846,0.863991452984901,0.43097794926636634,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,18,0.06529156313708617,0.9187949344018418,0.45720254772726815,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
design_ii,ot,OT,False,0.9,19,0.1264977105009223,0.861903451430976,0.3897389888043871,results/OT_affine_results_trials=20_n=500_m=500_additive=False_multivariate=False_dist=laplace.pt
